ASIN,Overall_Rating,Review_Count,5Star,4Star,3Star,2Star,1Star
B0DJ8X38KN,1.0,2.0,0,0,0,0,100
B0DNMWCNJM,,,0,0,0,0,0
B0DMVV8YDV,,,0,0,0,0,0
B0DMVTP8RG,,,0,0,0,0,0
B0DLWBDN4D,,,0,0,0,0,0
B0DKFK7QSC,3.8,3.0,61,0,0,39,0
B0DC6MNZT2,,,0,0,0,0,0
B0DGXGCFCC,4.8,9.0,75,25,0,0,0
B0DJKSBX6L,,,0,0,0,0,0
B0DHZD8TMS,,,0,0,0,0,0
B0DHRX37J2,,,0,0,0,0,0
B0DG5KPQMD,,,0,100,0,0,0
B0DG5NKLCT,,,0,0,0,0,0
B0DG5PS7W4,3.0,1.0,51,0,49,0,0
B0DG2JZHVJ,4.0,1.0,66,34,0,0,0
B0DJ52YYFW,4.8,6.0,87,13,0,0,0
B0DNMJBKND,,,0,0,0,0,0
B0DNMJR73X,1.0,1.0,0,0,0,0,100
B0DLSHJZWB,,,0,0,0,0,0
B0DNMH2PT6,,,0,0,0,0,0
B0DHRVVH5C,4.1,33.0,53,19,12,5,11
B0DJVT39M5,5.0,1.0,100,0,0,0,0
B0DK981WQT,3.5,3.0,0,0,0,0,0
B0DDPXR6VD,,,100,0,0,0,0
B0DKNR5BMZ,5.0,5.0,69,16,15,0,0
B0DBHN8S9Y,5.0,8.0,100,0,0,0,0
B0DMSH3TKK,4.9,13.0,92,8,0,0,0
B0DJKQ3FJ4,4.0,1.0,51,49,0,0,0
B0DGTKHTDQ,4.7,934.0,82,11,4,1,2
B0DL8TWCVX,,,100,0,0,0,0
B0DGTF5FHL,4.6,918.0,82,10,4,1,3
B0DJKRM9PQ,,,0,0,0,0,0
B0DM675LM1,4.5,4.0,74,0,26,0,0
B0DKDXJZKB,4.5,2.0,50,50,0,0,0
B0DNLVWNM6,4.4,43.0,80,7,3,0,10
B0DDS9V2RS,5.0,1.0,70,30,0,0,0
B0D9L26R3Q,5.0,1.0,100,0,0,0,0
B0D9L18S47,5.0,1.0,100,0,0,0,0
B0DK4SVFJ4,,,0,0,0,0,0
B0DMV9Y52R,,,0,0,0,0,0
B0DMRZ8FZ2,4.4,62.0,80,3,8,1,8
B0DMVF4BK1,5.0,1.0,100,0,0,0,0
B0DMPHSSFM,3.8,6.0,60,20,0,0,20
B0DMV8LWX8,,,100,0,0,0,0
B0DMV97B1F,,,0,0,0,0,0
B0D9L15V1H,,,0,0,0,0,0
B0DM1LD8YW,4.4,12.0,52,17,18,0,13
B0D9KZGVH4,5.0,2.0,100,0,0,0,0
B0DMVD91K8,,,100,0,0,0,0
B0DMVFQK9Q,,,100,0,0,0,0
B0DMVF1FYW,,,0,0,0,0,0
B0DNKT8L5G,4.2,76.0,69,10,8,6,7
B0DJ22GMQZ,4.3,421.0,70,12,7,2,9
B0DNKDPPWR,,,0,0,0,0,0
B0DDL9NLV2,3.5,7.0,35,30,0,0,35
B0DK2RQKRL,5.0,1.0,100,0,0,0,0
B0DNGPZWLW,1.0,1.0,0,0,0,0,100
B0DGLKDSVD,4.9,11.0,88,12,0,0,0
B0DHZ8FN7K,4.7,6.0,72,28,0,0,0
B0D83KDCCV,5.0,11.0,100,0,0,0,0
B0DNJRP6WC,5.0,1.0,100,0,0,0,0
B0DDS3PP74,,,0,0,0,0,0
B0DKJR8PLG,,,100,0,0,0,0
B0DHX44L9K,,,0,0,0,0,0
B0DNJNQHSK,5.0,1.0,100,0,0,0,0
B0DLKJSLX4,,,100,0,0,0,0
B0DLSRZQ8H,,,0,0,0,0,0
B0DHFLF7MP,3.6,4.0,66,0,0,0,34
B0DJVQ7RMX,5.0,2.0,100,0,0,0,0
B0DKSWC125,,,0,0,0,0,0
B0DHXYH5S7,,,0,0,0,0,0
B0DJSKQLKS,2.0,2.0,0,0,0,100,0
B0DHCJQ7BC,4.3,7.0,33,67,0,0,0
B0DK86R7T3,,,0,0,0,0,0
B0DNHT6LJ5,,,0,0,0,0,0
B0DNHT6Z2Y,,,34,33,0,0,33
B0DNHXC1D2,2.0,1.0,0,0,0,100,0
B0DN5Z2R7B,3.7,11.0,49,17,0,17,17
B0DD7344JD,5.0,4.0,71,0,0,29,0
B0DL5B2V72,4.5,2.0,52,48,0,0,0
B0DNHNBLW3,,,0,0,0,0,0
B0DL9LBGTL,4.8,13.0,82,18,0,0,0
B0DJ6Z6CHH,2.0,1.0,0,0,0,100,0
B0DJ6ZGLYB,1.0,1.0,0,0,0,0,100
B0DNHGF5KT,,,0,0,0,0,0
B0DL5YMHZH,,,0,0,0,0,0
B0DNGDBQNK,,,100,0,0,0,0
B0DNGJNQJD,4.5,2.0,51,49,0,0,0
B0DMWT1QF4,4.1,40.0,55,20,0,11,14
B0DL5TMDVV,,,0,0,0,0,0
B0DMCZJC3R,,,0,0,0,0,0
B0DNG3NFBC,4.4,16.0,59,32,0,0,9
B0DNG4R48S,4.9,10.0,88,12,0,0,0
B0DNG1ZS4M,4.1,41.0,73,7,3,3,14
B0DFCN39T4,4.6,3.0,66,34,0,0,0
B0DM34F5Z9,4.4,88.0,70,17,3,3,7
B0DJ5Y2FWM,5.0,2.0,100,0,0,0,0
B0DKWCSGPH,,,0,0,0,0,0
B0DK4LXBVH,4.1,,67,11,6,3,13
B0DDS6P5ST,4.4,2.0,45,55,0,0,0
B0DJRLHJC7,4.2,4.0,73,0,0,27,0
B0DG6GV13C,4.6,23.0,66,14,4,5,11
B0DNFD68G7,4.7,4.0,80,20,0,0,0
B0DHXX1SLX,5.0,1.0,49,0,0,51,0
B0D3KSTL8X,,,0,0,0,0,0
B0DK54K9QW,3.0,2.0,34,33,0,0,33
B0DKWK8PKT,,,0,0,0,0,0
B0DK51J6BY,5.0,1.0,100,0,0,0,0
B0DLW2DWC9,3.2,4.0,36,22,21,0,21
B0DJ8BPZVZ,5.0,1.0,100,0,0,0,0
B0DDY784BC,5.0,1.0,100,0,0,0,0
B0DM21QX5C,,,0,0,0,0,0
B0DHKS7Z7Y,3.2,5.0,30,33,0,18,19
B0DLGQD9C8,5.0,3.0,100,0,0,0,0
B0DHCQH8TW,4.4,309.0,74,13,6,1,6
B0DNDV6JV7,,,0,0,0,0,0
B0DGCH1V73,,,0,0,0,0,0
B0DD42RQRX,,,0,0,0,0,0
B0DKT7RVBJ,4.8,6.0,79,21,0,0,0
B0DG2FRTZD,4.4,7.0,81,0,0,9,10
B0DG63T5DK,4.4,22.0,67,26,0,0,7
B0DHYVMTQ5,4.5,2.0,51,49,0,0,0
B0DJ6XDLHY,4.6,39.0,76,12,12,0,0
B0DJR7CPWL,3.0,1.0,0,0,100,0,0
B0DHKRNZBG,5.0,1.0,100,0,0,0,0
B0DM1QBTV1,,,0,0,0,0,0
B0DJV8YBNR,,,0,0,0,0,100
B0DMDH7TSS,4.0,1.0,55,22,0,0,23
B0DKD2B2Q5,5.0,1.0,100,0,0,0,0
B0DN9D9SLM,,,100,0,0,0,0
B0DLXT2X21,,,0,0,0,0,0
B0DK9G1G6N,4.8,82.0,76,24,0,0,0
B0DMDRRVTX,,,0,0,0,0,0
B0DJNJGFLL,4.5,2.0,46,27,27,0,0
B0DND9B4YV,,,0,0,0,0,0
B0DMVZH16P,4.7,5.0,80,20,0,0,0
B0DJQDN55Y,5.0,2.0,100,0,0,0,0
B0DJQG9GFC,,,0,0,0,0,0
B0DHY153C8,5.0,3.0,100,0,0,0,0
B0DJSPC6LJ,4.3,11.0,71,19,0,0,10
B0DLMNC87K,,,0,0,0,0,0
B0DKBJC9RL,5.0,2.0,100,0,0,0,0
B0DK2ZBNFF,,,0,0,0,0,0
B0DKC9L79X,,,0,0,0,0,0
B0DMSYDK4N,4.0,10.0,59,29,0,0,12
B0CSZ9KXQN,,,0,0,0,0,0
B0DMP5GZX4,,,0,0,0,0,0
B0DMT99WBC,,,0,0,0,0,0
B0DN6Q1CSW,4.5,908.0,76,14,4,1,5
B0DMVWQZKJ,4.2,33.0,61,21,6,6,6
B0DMT4ZKJM,,,0,0,0,0,0
B0DM7Y5MLP,5.0,2.0,100,0,0,0,0
B0DN5NBPPM,4.5,20.0,73,9,18,0,0
B0DNBP7SYF,3.8,5.0,52,23,0,0,25
B0DNBNVT32,4.4,52.0,74,7,6,4,9
B0DNBM4RZK,4.4,48.0,64,18,8,0,10
B0D2CR2BLZ,4.4,97.0,67,12,6,0,15
B0DM4X47NW,4.6,5.0,63,37,0,0,0
B0DK77SHF9,4.8,7.0,73,18,0,0,9
B0DK21PTQ1,,,100,0,0,0,0
B0DK3C1CHV,,,0,0,0,0,0
B0DJ2DD5PZ,1.0,1.0,51,0,0,0,49
B0DJJJKNQQ,4.4,533.0,66,20,8,3,3
B0DHFMVYQP,5.0,1.0,100,0,0,0,0
B0DK1PFDHQ,5.0,2.0,100,0,0,0,0
B0DKHCFLN6,5.0,5.0,100,0,0,0,0
B0DH275VSD,3.5,2.0,0,51,49,0,0
B0DBH9DT3G,4.4,64.0,73,14,6,2,5
B0DFLTS98W,5.0,1.0,100,0,0,0,0
B0DJT2LDFP,4.2,4.0,47,27,26,0,0
B0DJVG9QFT,4.7,43.0,86,7,4,0,3
B0DJVGW58V,4.6,5.0,80,0,20,0,0
B0DLT4S45Y,5.0,4.0,100,0,0,0,0
B0DJXRDRPV,5.0,2.0,100,0,0,0,0
B0DM97P9Y5,2.0,1.0,0,0,0,100,0
B0DJVLRN1K,4.5,35.0,78,4,7,5,6
B0DM4Z1BB5,,,0,0,0,0,0
B0DMSG9KV6,,,0,0,0,0,0
B0DMN5WJPL,4.6,11.0,80,10,10,0,0
B0DJQ9F9BQ,4.6,79.0,77,15,3,2,3
B0DLW2TQNX,,,0,0,0,0,0
B0DMVSNCR9,,,0,0,0,0,0
B0DKKNMC6H,,,0,0,0,0,0
B0DJKK6348,5.0,1.0,100,0,0,0,0
B0DN2XKRTQ,5.0,10.0,100,0,0,0,0
B0DMDZVKSB,3.6,4.0,67,0,0,0,33
B0DDK8MDV9,,,0,0,0,0,100
B0DMV9VQDV,5.0,2.0,100,0,0,0,0
B0DMX8QS6R,4.9,23.0,94,6,0,0,0
B0DK6F683H,,,0,0,0,0,0
B0DLCM95N8,5.0,6.0,100,0,0,0,0
B0DN82HRZK,4.8,9.0,83,17,0,0,0
B0DLJK2S99,2.0,1.0,0,0,0,48,52
B0DLCMMR46,,,0,0,0,0,0
B0D9QG593X,5.0,2.0,100,0,0,0,0
B0DDKQZVT2,5.0,4.0,100,0,0,0,0
B0DLK6X82F,,,0,0,0,0,0
B0DJVX2YRW,4.5,2.0,51,49,0,0,0
B0DN6DZYB5,3.3,3.0,15,0,44,41,0
B0DN6CJJ52,,,0,100,0,0,0
B0DN6CFZ9X,,,100,0,0,0,0
B0DN6CXM9T,3.0,2.0,51,0,0,0,49
B0DN6BQMJW,,,0,0,0,0,0
B0DBPP98Y6,4.6,11.0,67,33,0,0,0
B0DMJYP3TK,3.6,30.0,46,14,14,4,22
B0DJ3LNMH1,4.6,41.0,80,17,3,0,0
B0DK4LQ82F,5.0,4.0,100,0,0,0,0
B0DKTH9V8K,5.0,1.0,100,0,0,0,0
B0DH37NVDS,4.8,9.0,73,27,0,0,0
B0DK6M9VQ8,,,0,0,0,0,0
B0DK6PVQDW,,,0,100,0,0,0
B0DN5SB9YN,3.8,5.0,65,18,0,0,17
B0DN5PWHVJ,5.0,5.0,100,0,0,0,0
B0DGTQ57P5,5.0,3.0,100,0,0,0,0
B0DJLQZR1B,,,0,0,0,0,0
B0DHKZJJJF,,,50,0,50,0,0
B0DKBF118F,4.5,2.0,49,51,0,0,0
B0DKDXM4Z7,4.5,2.0,53,47,0,0,0
B0DKDX9JDV,4.0,1.0,65,35,0,0,0
B0DMQWCVWR,4.0,1.0,0,100,0,0,0
B0DJ4HSZFP,5.0,1.0,100,0,0,0,0
B0DHZFJRHB,4.5,5.0,81,0,19,0,0
B0DK52WGZC,4.6,14.0,91,0,0,0,9
B0DJ13D59K,,,0,0,0,0,0
B0DHRXHXVL,5.0,2.0,100,0,0,0,0
B0DHYGYTYH,4.5,39.0,80,8,0,3,9
B0DJMDZDFN,4.1,182.0,66,12,4,5,13
B0DLB42XFV,,,0,0,0,0,0
B0DLB7JV5Z,1.0,1.0,0,0,0,0,100
B0DLB5KRD5,,,0,0,0,0,0
B0DMNRGZ6S,4.5,117.0,73,16,6,0,5
B0DLB424LX,,,0,0,0,0,0
B0DLB639PT,,,0,0,100,0,0
B0DLB335N3,,,0,0,0,0,0
B0DL33T9HT,3.6,5.0,0,0,0,0,100
B0DLB8DL2L,,,0,0,0,0,0
B0DLB3HRK1,,,0,0,0,0,0
B0DMRB96TC,5.0,3.0,100,0,0,0,0
B0DLB42PLY,,,0,0,0,0,0
B0DLB4BQB9,,,0,0,0,0,0
B0DLB7SXSX,,,0,0,0,0,0
B0DFDRN7DK,4.2,16.0,63,16,12,0,9
B0DLB4FG2K,,,0,0,0,0,0
B0DLB77XCS,,,0,0,0,0,0
B0DLB5HDHT,,,0,0,51,0,49
B0DLB8NF2M,,,0,0,0,0,0
B0DB8GVHV4,,,0,0,0,0,0
B0DM21P1MT,4.7,4.0,76,24,0,0,0
B0DLB2X46Z,,,0,0,0,0,0
B0DLB59JHF,3.0,1.0,0,0,100,0,0
B0DLB55FFF,,,0,0,0,0,0
B0DLB335NZ,,,0,0,0,0,0
B0DM5YVQSW,,,0,0,0,0,0
B0DM8K9LKB,,,0,0,0,0,0
B0DLB3X86L,,,0,0,0,0,0
B0DLB4GHJP,,,0,0,0,0,0
B0DN2Q9JNY,4.4,,75,11,3,2,9
B0DL3G73FL,4.6,3.0,61,39,0,0,0
B0DKBSY1VK,5.0,4.0,100,0,0,0,0
B0DGWZ2997,,,0,0,0,0,0
B0DJP2GV1K,4.0,2.0,64,0,36,0,0
B0DN1M44WP,3.0,2.0,38,0,0,0,62
B0DJVLXTX7,4.6,3.0,65,35,0,0,0
B0DK3QQGZV,,,0,0,0,0,0
B0DJ5CZSB6,,,0,0,0,0,0
B0DJMSWHGF,4.8,10.0,73,27,0,0,0
B0DLB9G4HB,,,0,0,0,0,0
B0DLBD9KZB,3.5,2.0,0,51,49,0,0
B0DLK36HG6,4.5,2.0,49,51,0,0,0
B0DHXFXNGW,4.3,42.0,64,19,9,5,3
B0DJLWL995,,,0,0,0,0,0
B0DK2NN15V,5.0,2.0,100,0,0,0,0
B0DK2S7F9K,,,0,0,0,0,0
B0DL5JKNHK,4.0,2.0,0,100,0,0,0
B0D9GT2QMW,,,0,0,0,0,0
B0DMZF2YXJ,4.6,6.0,65,35,0,0,0
B0DHSBFQY8,5.0,2.0,100,0,0,0,0
B0DJ2HB9M7,4.6,3.0,63,37,0,0,0
B0DGXY3NFL,5.0,2.0,100,0,0,0,0
B0DMF2BRDH,,,0,0,0,0,0
B0DKNG5LZW,,,0,0,0,0,0
B0DM81L5MJ,4.0,2.0,51,0,49,0,0
B0DKDWJ7JZ,5.0,1.0,51,0,49,0,0
B0DKP2RW49,,,0,0,0,0,0
B0DJX66YC1,4.9,11.0,91,9,0,0,0
B0DL9VP6Y5,4.8,444.0,88,7,4,0,1
B0DKTG3931,,,0,0,0,0,0
B0DM6VGKVS,4.4,13.0,72,7,21,0,0
B0DJX6DDGJ,5.0,10.0,100,0,0,0,0
B0DKP2RVJR,,,0,0,0,0,0
B0DM7RSYM7,,,0,0,0,0,0
B0DM7DSD9B,,,100,0,0,0,0
B0DKP257FR,,,0,0,0,0,0
B0DJW1TC11,,,0,0,0,0,0
B0DLGD3PLL,3.7,5.0,38,17,17,28,0
B0DKP258P8,,,0,0,0,0,0
B0DM7V69MJ,4.0,2.0,64,0,36,0,0
B0DMR6LKDF,1.0,2.0,0,0,0,0,100
B0DMC68TX7,4.2,14.0,83,0,0,0,17
B0DKDWZNK3,5.0,2.0,100,0,0,0,0
B0DKP1F2YP,,,0,0,0,0,0
B0DKP1Y5DW,,,0,0,0,0,0
B0DMQ28V6Z,5.0,8.0,100,0,0,0,0
B0DKNZYB6Y,,,0,0,0,0,0
B0DKNZRDB5,,,0,0,0,0,0
B0DM834M7Q,,,0,0,0,0,0
B0DM7QGNVX,,,100,0,0,0,0
B0DK4PCSX8,4.6,3.0,62,38,0,0,0
B0DMXBFCDN,3.8,9.0,49,28,0,12,11
B0DHHCMD1Z,4.2,8.0,33,53,14,0,0
B0DJ8NK77Q,5.0,4.0,100,0,0,0,0
B0DMWFX1XW,4.2,16.0,79,5,0,0,16
B0DH7RS89J,5.0,3.0,100,0,0,0,0
B0DH7R7S38,5.0,1.0,49,0,0,0,51
B0DMWGSLZ9,4.7,8.0,67,0,21,0,12
B0DHQPVXP5,4.6,7.0,80,0,20,0,0
B0DL65RLBD,3.0,7.0,38,0,0,27,35
B0DMVZYQM9,,,0,0,0,0,0
B0DMW49K48,,,0,0,0,0,0
B0D6RR8ZKH,3.7,4.0,69,0,0,0,31
B0DFYBYXYN,,,0,0,0,0,0
B0DHC5YBLP,4.8,8.0,75,12,0,13,0
B0DF31Q1RJ,4.4,331.0,72,13,7,3,5
B0DM96YN1F,3.8,9.0,33,12,25,11,19
B0DJSC8STF,4.4,14.0,69,12,10,9,0
B0DL7LS1TJ,4.7,33.0,82,14,0,4,0
B0DG248Y4R,4.5,22.0,71,12,17,0,0
B0DJXFTBCK,5.0,15.0,100,0,0,0,0
B0DJ74VHHQ,4.5,2.0,75,25,0,0,0
B0DCB9S6SR,4.3,16.0,62,28,0,0,10
B0DG4WLQ67,5.0,4.0,0,0,0,0,0
B0DJQF6JCP,4.5,8.0,69,16,15,0,0
B0DMVMCJ2L,,,0,0,0,0,0
B0DHRZNCZJ,,,0,0,0,0,0
B0DL5LK2MS,4.5,2.0,51,49,0,0,0
B0DK8HGCXK,4.6,3.0,60,40,0,0,0
B0DLWBHRGJ,5.0,1.0,49,0,0,0,51
B0DLW92YHX,2.0,1.0,0,0,0,100,0
B0DHVLZFG5,4.4,120.0,72,12,6,6,4
B0DLWF35M1,,,0,100,0,0,0
B0DLB26SQB,4.0,1.0,0,100,0,0,0
B0DHSDGYXN,,,0,0,0,0,100
B0DLB789NF,,,0,0,0,0,0
B0DLB161B1,,,0,0,0,0,0
B0DHSLCDRF,,,0,0,0,0,0
B0DMNNH4R1,4.5,2.0,64,36,0,0,0
B0DJ8XJ75G,,,0,0,0,0,0
B0DKSW63PB,,,100,0,0,0,0
B0DLFX6RRS,,,0,0,0,0,0
B0DL9LMN9B,4.8,16.0,75,25,0,0,0
B0DMVB255X,5.0,1.0,100,0,0,0,0
B0DK4N4SNF,,,0,0,0,0,0
B0DJT2SVNB,,,100,0,0,0,0
B0DK13NN63,3.2,9.0,41,0,0,18,41
B0DGQ96GDN,4.5,2.0,37,63,0,0,0
B0DMDYD1SS,1.0,2.0,0,0,0,0,100
B0CZCQWFN1,3.6,8.0,66,0,0,0,34
B0CXDYT6TZ,,,0,0,0,0,0
B0DMNNRPCG,4.6,90.0,76,14,4,3,3
B0DL5STYT1,,,0,0,0,0,0
B0DMD7FVPN,4.3,24.0,76,9,7,3,5
B0DMNJZBP2,4.8,60.0,78,22,0,0,0
B0DKBT1914,4.4,7.0,62,20,18,0,0
B0DJF4CF6B,,,0,0,0,0,0
B0DLK6LP2S,,,0,0,0,0,0
B0DLSD1RG8,5.0,1.0,100,0,0,0,0
B0DM5S4JN1,,,0,0,0,0,0
B0DGSN4QBG,3.5,20.0,41,15,19,12,13
B0DFYYXVBW,3.7,5.0,48,17,0,0,35
B0DMT4V4WV,,,0,0,0,0,0
B0DMSWRJVC,,,0,0,0,0,0
B0DHZ9NPJ4,5.0,1.0,100,0,0,0,0
B0DHVKWN27,5.0,1.0,100,0,0,0,0
B0DMSNZGLB,,,0,0,0,0,0
B0DJVLSHNX,4.5,2.0,50,50,0,0,0
B0DJ97DT47,,,100,0,0,0,0
B0DD38PYLW,5.0,1.0,100,0,0,0,0
B0DDGR52JG,3.7,13.0,61,14,8,0,17
B0DJ8T162X,5.0,6.0,100,0,0,0,0
B0DJ8RLX3H,4.6,3.0,72,28,0,0,0
B0DK586BR2,,,0,0,0,0,0
B0DJ112GYK,,,0,0,0,0,0
B0DMSF3XJF,,,0,0,0,0,0
B0DJ8MLY2Q,,,0,0,0,0,0
B0DMDR6KYJ,,,0,0,0,0,0
B0DHJXLQB8,4.4,3.0,51,49,0,0,0
B0DC5Z3P1B,,,0,0,0,0,0
B0DGXRHXY6,,,0,0,0,0,0
B0DMSBHG1W,,,0,0,0,0,0
B0DMRQ1ZBZ,3.4,6.0,46,19,0,0,35
B0DHZ6CD1G,,,0,0,0,0,0
B0DJR9VBYH,,,100,0,0,0,0
B0DK539HF2,5.0,4.0,100,0,0,0,0
B0DJ28X5BH,3.2,7.0,16,29,25,15,15
B0DKT57BVK,4.7,18.0,73,27,0,0,0
B0DMRN17QR,4.0,1.0,0,100,0,0,0
B0DHRV42Q5,3.0,4.0,25,0,24,26,25
B0DHKZNBPY,,,30,70,0,0,0
B0DL2G6WCZ,,,100,0,0,0,0
B0DLVXCFB9,5.0,2.0,100,0,0,0,0
B0DJR5378N,5.0,1.0,100,0,0,0,0
B0DMLJK22M,4.0,45.0,45,27,22,0,6
B0DMPS7KWN,4.8,97.0,86,10,3,1,0
B0DMQLGWBB,,,0,0,0,0,0
B0DMPHVBFZ,5.0,3.0,79,0,0,0,21
B0DHWWK2NG,,,100,0,0,0,0
B0DHWW18WK,3.8,4.0,70,0,0,0,30
B0DHWVDPQR,5.0,2.0,100,0,0,0,0
B0DHWWVVGB,5.0,3.0,100,0,0,0,0
B0DHWWZDW4,4.2,7.0,66,18,0,0,16
B0DMP67BN2,,,0,0,0,0,0
B0DMNY7BH3,4.0,1.0,34,33,0,0,33
B0DMNNWZPH,4.7,11.0,86,0,14,0,0
B0DJNKWWFB,4.9,11.0,88,12,0,0,0
B0DJQDNWJT,4.6,8.0,63,37,0,0,0
B0DJQFHPBJ,5.0,6.0,100,0,0,0,0
B0DJM5LNZN,,,0,0,0,0,100
B0DMNT2TCV,4.0,2.0,36,0,64,0,0
B0DK4ZZD63,3.9,5.0,39,36,0,25,0
B0DHCXGVX1,4.6,27.0,80,10,6,0,4
B0DFQ9KSTL,5.0,3.0,68,0,0,0,32
B0DHZ71FPH,,,0,0,0,0,0
B0DGQ7K3XZ,,,34,33,33,0,0
B0DKBMBKW5,,,0,0,0,100,0
B0DHXW3CFH,,,0,0,0,0,0
B0DCZFC3C3,4.3,73.0,63,18,9,2,8
B0DHS53C1S,,,0,0,0,0,0
B0DHG9SH22,,,0,0,0,0,0
B0DJQGNB6D,3.5,2.0,51,0,0,49,0
B0DJQGRPB5,5.0,7.0,100,0,0,0,0
B0DG8DYYW5,4.3,44.0,72,10,10,3,5
B0DK11BNXW,,,0,0,0,0,0
B0DL6ZGT53,,,0,0,0,0,0
B0DKJ456F2,,,0,0,0,0,0
B0DL6VZMZN,,,0,0,0,0,0
B0DL717V2V,5.0,2.0,100,0,0,0,0
B0DMFFKZT8,4.5,276.0,74,14,6,1,5
B0DHP3D9KG,,,0,0,0,0,0
B0DHZFQ8JF,,,0,0,0,0,0
B0CZQ6WG5D,4.4,46.0,72,16,0,7,5
B0DM7MBY7P,4.3,3.0,56,25,19,0,0
B0DLW66FQB,3.3,10.0,48,20,0,0,32
B0DMMXJ2KC,4.8,5.0,65,17,0,18,0
B0DMM7V1M5,4.5,10.0,50,50,0,0,0
B0DHVFB8D4,4.0,43.0,53,14,14,9,10
B0DLW6XNFW,4.1,6.0,81,0,0,0,19
B0DJVPWN4L,4.3,16.0,78,7,0,0,15
B0DMF4K9WG,4.2,3.0,79,0,21,0,0
B0DKX6PC4L,,,100,0,0,0,0
B0DMF666QM,4.7,4.0,73,27,0,0,0
B0DKNX8X5N,,,0,0,0,0,0
B0DLSGYDGY,3.3,5.0,39,0,39,0,22
B0DLVW1MV9,5.0,1.0,100,0,0,0,0
B0DMM8JNSP,5.0,2.0,100,0,0,0,0
B0DH2SQVXN,,,0,0,0,0,0
B0DH2QGGGW,,,0,0,0,0,0
B0DH2Q6NPW,,,0,0,0,0,0
B0DGFZ3FZB,4.4,11.0,63,14,23,0,0
B0D2QYNW6F,5.0,1.0,49,0,0,0,51
B0DGY3C8LD,5.0,1.0,100,0,0,0,0
B0DD75J8PG,,,0,0,0,0,0
B0DMLJZ9FM,,,0,0,0,0,0
B0DMLMB76P,,,63,0,37,0,0
B0DMLGG2KG,5.0,2.0,100,0,0,0,0
B0DJR89NWY,5.0,4.0,100,0,0,0,0
B0DMBBYMZM,5.0,7.0,100,0,0,0,0
B0DCG57KNC,4.9,10.0,87,13,0,0,0
B0DM7D8XJM,,,0,0,0,0,0
B0DLN4QDFK,5.0,4.0,72,0,0,0,28
B0DLNQL5CR,4.1,4.0,54,22,24,0,0
B0DKTVP4KS,5.0,1.0,100,0,0,0,0
B0DCK7K2X2,5.0,1.0,100,0,0,0,0
B0DM635LXZ,5.0,3.0,68,0,0,32,0
B0DM5KYDKJ,,,0,0,0,0,0
B0DM96SW27,4.4,5.0,78,22,0,0,0
B0DM5PZD3S,5.0,2.0,100,0,0,0,0
B0DLB2XN69,,,0,0,0,0,0
B0DJ8NVM84,5.0,1.0,100,0,0,0,0
B0DMK92QR1,4.6,32.0,78,10,7,5,0
B0DMK6PTL1,4.9,12.0,91,9,0,0,0
B0DKRQ3WX1,,,0,0,0,0,0
B0DJP13RPM,5.0,1.0,100,0,0,0,0
B0DJR4JF8G,5.0,1.0,100,0,0,0,0
B0DKF9GPTL,,,0,0,0,0,0
B0D8TMD9M8,4.7,,85,11,3,1,0
B0DJKVDSZK,,,0,0,0,0,0
B0DGQKP67D,,,0,0,0,0,0
B0DFPLSNVK,3.7,14.0,41,21,13,15,10
B0DKFJTK9H,,,100,0,0,0,0
B0DJS614JD,5.0,1.0,100,0,0,0,0
B0DLMVRYPC,5.0,3.0,100,0,0,0,0
B0DM5Y1YHJ,5.0,4.0,100,0,0,0,0
B0DF6HY9Z2,1.0,2.0,0,0,0,0,100
B0DLW4JSYN,,,0,0,0,0,0
B0DBVNTPJ5,4.5,157.0,70,19,5,2,4
B0DK1XMN18,5.0,7.0,100,0,0,0,0
B0DMDKS2J9,4.5,48.0,0,0,0,0,0
B0DJW9NKJ1,4.6,3.0,60,40,0,0,0
B0DMFV17VL,4.4,12.0,81,9,0,0,10
B0DMFTFC86,4.0,10.0,66,11,12,0,11
B0DFYCT6WD,4.3,216.0,67,15,8,4,6
B0D9H8JLJL,,,0,0,0,0,0
B0DMFLDJ4S,4.1,85.0,76,0,4,5,15
B0DMFHN781,,,0,0,0,0,0
B0DHZR36K8,4.4,28.0,76,10,5,0,9
B0DMFB1SPF,,,100,0,0,0,0
B0DB7J4G4Q,,,0,0,0,0,0
B0DLBCBKPP,,,0,0,0,0,0
B0DG2BW3S7,4.2,51.0,56,16,13,7,8
B0DK54H77H,4.3,7.0,52,30,18,0,0
B0DJ3HSSYQ,4.3,11.0,79,0,11,0,10
B0DK78JXTR,,,0,0,0,0,0
B0DHRY86X2,,,0,0,0,0,0
B0DFYW7H26,1.0,1.0,0,0,0,0,100
B0DFYVY7TB,,,0,0,0,0,0
B0DMDLK83T,3.0,1.0,56,0,44,0,0
B0DGLFMDTL,3.7,4.0,46,28,0,0,26
B0DHRTKFCC,,,0,0,0,0,0
B0DMDNXXT3,5.0,1.0,100,0,0,0,0
B0DHGM8WV2,,,0,0,0,0,0
B0DHCYNF35,,,0,0,0,0,0
B0DHRQ2N5H,4.6,3.0,62,38,0,0,0
B0DCBJCWT4,4.7,24.0,78,17,5,0,0
B0DMCBMT61,,,0,0,0,0,0
B0DCF2D68J,,,0,0,0,0,0
B0DJSSF8LF,,,0,0,0,0,0
B0DHXH9XSS,4.6,67.0,76,16,4,1,3
