ASIN,Weight,Volumn,ProductSizeTier
B0CZ7DN8XN,,17.92,Undefined
B0CXWXF3X7,,109.54,Undefined
B0CZ6DWY44,,368.1,Undefined
B0CQNVPTJ7,,9623.3,Undefined
B0D2HQYF8L,,801.82,Undefined
B0D31SNS1X,,27015.84,Undefined
B0D33Z262W,,78141.71,Undefined
B0CYSW7DWD,,90.57,Undefined
B0D17KB1SK,,1967.04,Undefined
B0D1FNGZT4,,2478.67,Undefined
B0CYM2DYJX,,11.14,Undefined
B0CYLZTJXY,,9.13,Undefined
B0CYM1F5DH,,15.24,Undefined
B0D361J7SQ,,6606.65,Undefined
B0D366ZC98,,46117.13,Undefined
B0CZ8X28YR,,2692.81,Undefined
B0CYM1FX46,,40.62,Undefined
B0CYM31BBW,,40.62,Undefined
B0CYM18BMH,,53.4,Undefined
B0CYM3H6K8,,12.18,Undefined
B0CYLYWRH7,,40.62,Undefined
B0CYLZTJYB,,24.36,Undefined
B0CZV1217Y,,308.37,Undefined
B0CZ3H5SC7,,1219.2,Undefined
B0D2VZM9SW,,1996.82,Undefined
B0CZ4GZMRP,,435.03,Undefined
B0D1JTKQLY,,401.47,Undefined
B0D1K4XG2Z,,415.45,Undefined
B0D1JYY2S9,,429.86,Undefined
B0D14HDFCK,,494.49,Undefined
B0D14GWR68,,494.49,Undefined
B0CYBWT4JH,,26020.87,Undefined
B0D2PZCWDX,,774.85,Undefined
B0D2W5W98T,,1034.42,Undefined
B0D22D9JRB,,4159.31,Undefined
B0D2Z6L9LD,,6290.5,Undefined
B0CSYMRLBL,,23072.99,Undefined
B0D1GRN6NR,,8247.88,Undefined
B0D2SZ5XD7,,86867.83,Undefined
B0CZL2PQ34,,110.37,Undefined
B0CXXJ8Y58,,294.97,Undefined
B0D1K6DB3J,,13.95,Undefined
B0CZ12QT58,,87.33,Undefined
B0CW5SSJ7B,,26342.11,Undefined
B0CYZDNCSZ,,6256.25,Undefined
B0CQLM17Y2,,5050.36,Undefined
B0CX92623V,,2463.96,Undefined
B0CXSW2MN6,,2170.49,Undefined
B0CVJ98BKK,,2532.54,Undefined
B0D2LFM9DJ,,988.19,Undefined
B0D2RMRQF2,,,Undefined
B0D2M93FRK,,265.17,Undefined
B0D1NWLX65,,109.24,Undefined
B0D16W898Y,,44307.67,Undefined
B0CZNMN6D5,,11176.64,Undefined
B0CY4HWB5D,,91.98,Undefined
B0D2ZFJXCK,,38588.26,Undefined
B0D2Z4YSDD,,73612.74,Undefined
B0CZ9KMV78,,97.51,Undefined
B0D31NSTV5,,554.99,Undefined
B0CPDQKBCG,,30741.51,Undefined
B0D2K4VYZX,,3328.95,Undefined
B0D28ZZJM6,,161.55,Undefined
B0CSPQHQJC,,20475.43,Undefined
B0CX5FMKMK,,393.29,Undefined
B0D1G8QLBM,,19172.86,Undefined
B0D319SWZ3,,494.49,Undefined
B0CWQFYNXH,,339.12,Undefined
B0CQG26YMT,,0.44,Undefined
B0CJ5F6F1Z,,74796.3,Undefined
B0CZZ2MRLM,,1593.79,Undefined
B0D1MQNRSD,,1186.33,Undefined
B0CYG62DZF,,3276.58,Undefined
B0D16YX6TB,,97.07,Undefined
B0CZZ6HNHF,,1650.93,Undefined
B0CY2JYTZ3,,2563.52,Undefined
B0D2PCCR85,,8393.03,Undefined
B0CZHW1KR7,,87.83,Undefined
B0D2ZV9TQB,,450.26,Undefined
B0CZNSZ9HH,,898.22,Undefined
B0CPSJKZQH,,9022.7,Undefined
B0D2WYR87H,,7472.5,Undefined
B0CYLP3SZ3,,7125.57,Undefined
B0D2X7Q61F,,35949.12,Undefined
B0D1G8VLT8,,1204.45,Undefined
B0D2KGZWTZ,,,Undefined
B0D2QQ1ZGD,,318.38,Undefined
B0D2RL3S2R,,15809.41,Undefined
B0D2RD2VCT,,148.37,Undefined
B0CWRY3SNW,,54.87,Undefined
B0CWRYQBNN,,39.31,Undefined
B0CXPDJVJW,,31.77,Undefined
B0CSS2HDSB,,1373.09,Undefined
B0CZMXN5SK,,1474.84,Undefined
B0BGLQ9CQ9,,538.95,Undefined
B0CYWWFZM5,,0.97,Undefined
B0CYGJL7P3,,0.97,Undefined
B0CYGFH81K,,0.97,Undefined
B0CYWX74TR,,0.97,Undefined
B0CTMN1J15,,12148.32,Undefined
B0CTMKD5KC,,12148.32,Undefined
B0D2XQ5G88,,3993.04,Undefined
B0D2XS2MBF,,7898.62,Undefined
B0D2XQ925C,,217.51,Undefined
B0CXXPNGK5,,10492.31,Undefined
B0D2XH53P9,,965.43,Undefined
B0CWGNVYRX,,12920.85,Undefined
B0CXXMPRCV,,21632.89,Undefined
B0D1TMJ6VM,,26.76,Undefined
B0D1VDMD86,,92.45,Undefined
B0D178QQX5,,18.03,Undefined
B0CXXGML4W,,0.01,Undefined
B0CX8Y3SCH,,675.2,Undefined
B0D2LDXDVF,,1505.2,Undefined
B0CZ7SYCGH,,323.72,Undefined
B0CZ33LBF4,,13.09,Undefined
B0CY192XY6,,29742.42,Undefined
B0D2SV2D9X,,58.99,Undefined
B0D2L8CM6Z,,1417.6,Undefined
B0CZQRBMHT,,70.3,Undefined
B0D2R8LNCX,,222.25,Undefined
B0D2MY53MS,,1343.49,Undefined
B0CZSTZGB8,,2284.4,Undefined
B0D1XQCX29,,25.15,Undefined
B0CY1XKQHD,,18868.59,Undefined
B0CZKTRPTS,,2042.19,Undefined
B0D1TH54GN,,60.3,Undefined
B0CZMWCL3Q,,10306.19,Undefined
B0CY22WCKB,,10963.46,Undefined
B0CY53WBXT,,200.74,Undefined
B0D2W4DK7D,,20070.85,Undefined
B0CZR29RL2,,5084.4,Undefined
B0D2952MNS,,1342.72,Undefined
B0D28XJQY5,,448.22,Undefined
B0CZ4597KP,,120.05,Undefined
B0CZ73JQRG,,28.76,Undefined
B0CZ43V8RG,,2438.61,Undefined
B0CX5164BM,,39405.77,Undefined
B0CYKYPTP8,,704.51,Undefined
B0CYKX8W1N,,521.64,Undefined
B0CXSHJGTD,,10875.21,Undefined
B0CXS2DQ97,,31135.42,Undefined
B0D2CZ9NRL,,707.59,Undefined
B0CY4SXFDS,,2252.57,Undefined
B0CZY23P5D,,286.31,Undefined
B0CZDPK3YZ,,588.98,Undefined
B0D2L1GNT3,,1418.72,Undefined
B0D1X84YW4,,83352.57,Undefined
B0CY1XXXH2,,985.44,Undefined
B0D2KSGLJF,,776.82,Undefined
B0D266NX4G,,867.9,Undefined
B0D1K7S9DD,,11034.67,Undefined
B0D1KBS9Q3,,11361.46,Undefined
B0D2LDJPLT,,10595.04,Undefined
B0CY1LL9T8,,1014.77,Undefined
B0CPLR2WVW,,8212.6,Undefined
B0CWP9RFR6,,3009.88,Undefined
B0D2B66GMK,,5244.52,Undefined
B0CZ7DRPDR,,59.5,Undefined
B0CZ8YFL6N,,1090.94,Undefined
B0CXXPTCQR,,12545.94,Undefined
B0CTMHMCV5,,119249.07,Undefined
B0CZJGWPHG,,1.39,Undefined
B0CXSVRX87,,3607.47,Undefined
B0CX1SRLV4,,9463.53,Undefined
B0D1VBKFPB,,12258.98,Undefined
B0CXSLDKSV,,2661.07,Undefined
B0D223CZV7,,2072.38,Undefined
B0D1V1YHMC,,287.96,Undefined
B0D1K5537R,,13.56,Undefined
B0D1R6P5H1,,36.36,Undefined
B0CYGZDQDL,,559.81,Undefined
B0CX134Y6K,,1252.22,Undefined
B0D2H5SZQQ,,2333.33,Undefined
B0CZC9JY4R,,5739.77,Undefined
B0CZ9986SJ,,133.33,Undefined
B0D221FLZV,,545.84,Undefined
B0D2636PXG,,2178.18,Undefined
B0CZMG2TVJ,,5436.78,Undefined
B0D1V7RLGH,,62.03,Undefined
B0CX1BBCMG,,707.05,Undefined
B0D2LT8Q5C,,270.39,Undefined
B0D2LW435X,,6184.97,Undefined
B0CY56VPP3,,1535.57,Undefined
B0D2LV9RVN,,27344.73,Undefined
B0CW55Z1W4,,1932.09,Undefined
B0CW5BL7JQ,,2983.34,Undefined
B0CXDJCHYB,,590.96,Undefined
B0CZ6FQ862,,991.09,Undefined
B0CXXW95L5,,2663.61,Undefined
B0CZN1N411,,65.55,Undefined
B0CWXVK995,,2601.05,Undefined
B0CTCFMW26,,983.22,Undefined
B0CXSCRYYQ,,642.37,Undefined
B0CWGQN77F,,64352.0,Undefined
B0CYBKV8QD,,11700.36,Undefined
B0CY25M2KC,,9318.21,Undefined
B0CZNGGCWQ,,3033.3,Undefined
B0CWQ87LX8,,,Undefined
B0CXS88BWL,,4742.98,Undefined
B0CZ3LLWFY,,106.19,Undefined
B0CWGQLS5J,,38053.96,Undefined
B0D1Y3JFTB,,8.7,Undefined
B0CZL3YH8Q,,1703.83,Undefined
B0CZNXM945,,1703.83,Undefined
B0CWVHCQWJ,,1290.48,Undefined
B0D2HHXT8V,,974.57,Undefined
B0CZMVH9TR,,200.47,Undefined
B0D25VBXNN,,91.66,Undefined
B0D2D7PBYN,,332.48,Undefined
B0D2H55NCT,,974.57,Undefined
B0D2GZJ2B9,,974.57,Undefined
B0D2H8J7F2,,544.14,Undefined
B0D2HN5HPD,,974.57,Undefined
B0D1V3PGT1,,2377.32,Undefined
B0CQMWL6GX,,285.28,Undefined
B0D2HLPT2D,,527.5,Undefined
B0CZDWPVZH,,944.68,Undefined
B0CX5F88Q9,,886.13,Undefined
B0CYQ9GCDZ,,2137.97,Undefined
B0CX1GDVGH,,15974.75,Undefined
B0D2NVLXYZ,,70544.15,Undefined
B0CZDGRMYT,,1600.77,Undefined
B0CZ7ZSHPL,,8096.73,Undefined
B0D1MCG8J8,,3319.89,Undefined
B0CWGV92C4,,47297.1,Undefined
B0CYBPBPLK,,2041.0,Undefined
B0CY1X1Y71,,31676.03,Undefined
B0CYZKCR6Z,,5262.98,Undefined
B0D1VR4KZS,,85.75,Undefined
B0CW54NP9R,,3052.93,Undefined
B0CRDF9FFC,,8392.9,Undefined
B0CXP3N65Y,,11533.71,Undefined
B0CTG3B5QS,,601.42,Undefined
B0D258NFRG,,1112.16,Undefined
B0CYT4LF1T,,1179.87,Undefined
B0D2MG24PJ,,141936.77,Undefined
B0CYZ2D21K,,5366.29,Undefined
B0CZ6P9KKX,,8672.93,Undefined
B0CZ6B4V4D,,750.02,Undefined
B0CWGR37L3,,50405.93,Undefined
B0CWGYXD7D,,59878.33,Undefined
B0CX4DFMYG,,2902.62,Undefined
B0CYWN4JFR,,6050.1,Undefined
B0D17997WQ,,8050.32,Undefined
B0CWSMKB3H,,29980.27,Undefined
B0D2H9YHFC,,159.83,Undefined
B0D25BDLSS,,393.29,Undefined
B0D2B8H996,,13894.18,Undefined
B0CZRWXVSC,,512.19,Undefined
B0D2BC6PYX,,74.99,Undefined
B0CZLFQCRY,,357.33,Undefined
B0CZRCL7WR,,239.99,Undefined
B0CYFPW9W1,,11761.82,Undefined
B0CZDBVVVN,,390.68,Undefined
B0CZY1BJV9,,38800.47,Undefined
B0D1QNCQ8S,,5209.51,Undefined
B0CPPV4GS3,,5129.57,Undefined
B0CW53WDCJ,,6092.03,Undefined
B0CW5CSWBC,,8577.45,Undefined
B0CW55XPP7,,6080.52,Undefined
B0D2L78S3Q,,58.61,Undefined
B0CZRWHY5D,,3492.77,Undefined
B0D1TT9PCR,,6.55,Undefined
B0CZ612R2T,,17266.07,Undefined
B0D2L46FC8,,405.29,Undefined
B0CRDBXNXD,,18727.79,Undefined
B0CXXRG54V,,1954.43,Undefined
B0CZQC44F4,,21365.25,Undefined
B0D2KY2Y69,,756.5,Undefined
B0CZR3MF8V,,16801.73,Undefined
B0D2C411HZ,,11436.52,Undefined
B0D2KWYBTJ,,22817.09,Undefined
B0D25VF8J9,,46457.33,Undefined
B0D2KS6SPB,,6860.09,Undefined
B0D1FRMTMW,,3947.05,Undefined
B0D1Y96RNW,,7402.17,Undefined
B0D2KM8QPL,,131.1,Undefined
B0CXSLGLDX,,60820.36,Undefined
B0CYCD1VHC,,112351.02,Undefined
B0CRQZVYMY,,1461.2,Undefined
B0CYH8QL2T,,735.11,Undefined
B0CWP8VFZM,,2933.54,Undefined
B0CSSHPRMP,,5955.66,Undefined
B0D2K98M5J,,417.74,Undefined
B0CWGQMJMB,,69685.99,Undefined
B0D25GL3J9,,961.92,Undefined
B0CRDPRY8G,,20504.0,Undefined
B0CYZQ4KKS,,368.71,Undefined
B0CY7P7SWR,,374.55,Undefined
B0D14J2SYZ,,379.25,Undefined
B0CYX2YF9N,,21370.87,Undefined
B0D2J3LNJB,,266.69,Undefined
B0CYFYRTBC,,12353.37,Undefined
B0D2HPFC9V,,3.96,Undefined
B0CXT61MN4,,1851.25,Undefined
B0D13WF4B5,,236.61,Undefined
B0D13N2TJW,,733.65,Undefined
B0D2HK71TD,,65045.41,Undefined
B0CZN22Z5L,,11798.69,Undefined
B0D2H6NTJT,,12666.6,Undefined
B0CRR715RJ,,79068.38,Undefined
B0D2HB432N,,12975.38,Undefined
B0CWGMGFW1,,73761.04,Undefined
B0D1TYCWV6,,52.93,Undefined
B0D16SZQS2,,745.37,Undefined
B0CYM1L7Z7,,1183.73,Undefined
B0CZ15YHV2,,5546.23,Undefined
B0CZ6V81QN,,8750.86,Undefined
B0CZ98RR8V,,13521.14,Undefined
B0CWQLL69J,,49130.47,Undefined
B0D2HBCPL8,,65928.44,Undefined
B0CY8N2M5M,,56.96,Undefined
B0CYM2CQQS,,994.99,Undefined
B0CYLYSB32,,902.19,Undefined
B0CZZXTJVN,,3569.71,Undefined
B0CZ97WP9N,,,Undefined
B0D2CP4RLW,,6631.57,Undefined
B0D1QQL4GG,,343.48,Undefined
B0CQK99C4M,,4377.89,Undefined
B0CZ3XV4MV,,512.6,Undefined
B0CY9CBJYB,,399.64,Undefined
B0CR3SVZVT,,4599.55,Undefined
B0D2DG5SWZ,,30012.91,Undefined
B0D2DBQ6HS,,8313.18,Undefined
B0D2D4L6RK,,1179.87,Undefined
B0CWW8KVKR,,42067.69,Undefined
B0CYL6Q14V,,396.17,Undefined
B0D2CTQWSX,,65.55,Undefined
B0CYLTS35D,,487.77,Undefined
B0CP7PDJWJ,,86.87,Undefined
B0D25YSP8F,,122.14,Undefined
B0CZHNF3KQ,,1728.05,Undefined
B0CTQ1VTH8,,377.14,Undefined
B0D1BWTKL1,,,Undefined
B0D2C97SM2,,7182.03,Undefined
B0D2CM7DNY,,3292.51,Undefined
B0CWGR6YX2,,59047.74,Undefined
B0CXXCNPW6,,9235.52,Undefined
B0CW33JD7G,,28184.11,Undefined
B0CWGL1CSH,,7830.01,Undefined
B0CXF3QMXN,,1179.87,Undefined
B0CY599C2B,,1456.85,Undefined
B0CXHT3GNH,,2048.38,Undefined
B0CXHYSHBP,,15731.58,Undefined
B0CYP5GTLF,,68.61,Undefined
B0CY8QMY4S,,9433.07,Undefined
B0D285RZ5C,,3097.16,Undefined
B0CZRG5HNL,,8259.08,Undefined
B0CZRGXHD3,,8259.08,Undefined
B0CZRGTM4F,,9639.62,Undefined
B0CZRFXRSD,,9599.34,Undefined
B0CZRGQMTM,,9578.92,Undefined
B0CZRD8N4Z,,9505.44,Undefined
B0CYQFSQGH,,53.18,Undefined
B0CYY7X3DW,,3441.28,Undefined
B0CWP8ZD1Q,,11730.79,Undefined
B0D1G5T4GF,,,Undefined
B0D21XKLDR,,11660.93,Undefined
B0D231XCFF,,14595.03,Undefined
B0CZNVDMFQ,,18132.4,Undefined
B0D22KY7JJ,,97297.62,Undefined
B0D1XTTXTZ,,517.67,Undefined
B0D1DW2HH2,,386.41,Undefined
B0CZ5MMQC7,,1287.41,Undefined
B0D2319WG6,,16303.52,Undefined
B0D1PCCKWT,,13946.03,Undefined
B0CZDM7BR8,,109.48,Undefined
B0D1V3PZJM,,11364.49,Undefined
B0CW5FCX85,,1216.36,Undefined
B0CVVGNKB4,,902.24,Undefined
B0CY5N35X5,,1579.64,Undefined
B0CY7TXPBV,,945.58,Undefined
B0CW965XBD,,1736.72,Undefined
B0CYHG87LX,,64.5,Undefined
B0D293SRM8,,16.39,Undefined
B0CXSCTCC7,,96.68,Undefined
B0D1RC9ZHB,,16360.64,Undefined
B0D173GPPV,,76.1,Undefined
B0D12NXRDW,,5998.47,Undefined
B0D17J35FD,,2298.23,Undefined
B0D1XT5YC1,,2621.93,Undefined
B0D228FC25,,4899.7,Undefined
B0D1G5R7QG,,1316.76,Undefined
B0D1K9LSFS,,11034.67,Undefined
B0CYL8CJPS,,148.96,Undefined
B0D28N9HCH,,9363.15,Undefined
B0D1K76LB6,,74213.74,Undefined
B0D261PSB8,,4604.85,Undefined
B0D263382T,,5824.96,Undefined
B0D1VZVVPR,,991.09,Undefined
B0CZRYNJ4G,,296.22,Undefined
B0D26F4QKM,,491.23,Undefined
B0CT7M4DS2,,852.13,Undefined
B0CXJ8YX17,,5716.65,Undefined
B0CXXR7R76,,58078.62,Undefined
B0CVVHT4CJ,,2287.58,Undefined
B0D262W22H,,72582.61,Undefined
B0D1N21RPM,,656.89,Undefined
B0CYGTBSPF,,44.63,Undefined
B0D25ZKJVW,,360.68,Undefined
B0D25SD9PD,,9789.15,Undefined
B0D25VJBF4,,2249.53,Undefined
B0D1FN2T74,,682.91,Undefined
B0CZ6311KL,,4017.93,Undefined
B0CYSXKTQP,,70.79,Undefined
B0CWGRJN26,,28164.04,Undefined
B0CSJWCM55,,2353.4,Undefined
B0D1MKTNC4,,63.9,Undefined
B0CZRHYNKC,,4113.0,Undefined
B0CY7S44V9,,801.56,Undefined
B0CX7L3D1J,,73583.16,Undefined
B0CXY26V4S,,29.54,Undefined
B0CRB19Z26,,958.64,Undefined
B0CR9YLZ2Q,,958.64,Undefined
B0CZDYSLMH,,49.61,Undefined
B0D22M7NT7,,1748.72,Undefined
B0CXPM3NYR,,6731.06,Undefined
B0D22NVJVR,,745.27,Undefined
B0D22GSZNC,,847.94,Undefined
B0D22CHBX9,,25963.25,Undefined
B0D17969RK,,2252.02,Undefined
B0CY2KG5WX,,63540.51,Undefined
B0CRD994PP,,10184.63,Undefined
B0CX89YGHZ,,1514.0,Undefined
B0CW2RSSQW,,3982.45,Undefined
B0CZRWZ9BF,,559.42,Undefined
B0D21RLLJ9,,32247.78,Undefined
B0CW52PGDC,,29101.0,Undefined
B0CZDQ6MR6,,1811.89,Undefined
B0CYZR4G1D,,11307.07,Undefined
B0D1T1FMJK,,575.72,Undefined
B0D1TC5N9B,,43320.79,Undefined
B0D16ZH11H,,2594.31,Undefined
B0CX1NLBPP,,9348.32,Undefined
B0D1VY37M4,,405.91,Undefined
B0D224QTZG,,63635.74,Undefined
B0CZ7258J6,,8429.0,Undefined
B0D223HRRH,,26994.81,Undefined
B0D1WM9YL3,,524.39,Undefined
B0CYLQHMF6,,4731.85,Undefined
B0CWL2GFQB,,23156.65,Undefined
B0CSDHJG27,,5519.13,Undefined
B0CWX19H15,,21538.61,Undefined
B0D1G6TRK8,,273.9,Undefined
B0CYQVF83R,,4611.39,Undefined
B0D1C67M91,,317.91,Undefined
B0D1QD9VPC,,18789.41,Undefined
B0D1MGQQG4,,41910.4,Undefined
B0CZRQ3M39,,,Undefined
B0D12HXZBB,,1856.06,Undefined
B0CTG69RPV,,211.04,Undefined
B0D1Y45QKG,,3948.54,Undefined
B0CYP3KD2Q,,4719.47,Undefined
B0CYQKVS1X,,14302.02,Undefined
B0D1CGD3ZN,,171.59,Undefined
B0D1K9744L,,204.01,Undefined
B0D1B9F1L4,,13507.92,Undefined
B0CWLG28GB,,243.91,Undefined
B0CNLD3S3J,,2621.93,Undefined
B0D1X1WQKF,,11133.04,Undefined
B0CZ33K7C6,,16.39,Undefined
B0D1XNZPCZ,,551.59,Undefined
B0CYSWFSSF,,1112.0,Undefined
B0D1TW51Y9,,52565.6,Undefined
B0CYSG9LX2,,3080.77,Undefined
B0CNCX9NCH,,11588.41,Undefined
B0CW236KLW,,84.56,Undefined
B0CY2Y3T7J,,26.35,Undefined
B0CYCBVR9D,,621.91,Undefined
B0CPP8QBW8,,64297.92,Undefined
B0D1VNY34Z,,571.73,Undefined
B0CXJFLL22,,1408.69,Undefined
B0CXJKLTV5,,1346.99,Undefined
B0CW978QPJ,,13076.88,Undefined
B0CXJFM4TC,,1348.49,Undefined
B0CXLNC55D,,283.72,Undefined
B0CZXD8KMS,,195.38,Undefined
B0CYGLYB3L,,196.64,Undefined
B0CW9TCWTL,,4993.47,Undefined
B0D1RSKL55,,382.15,Undefined
B0D1SHH428,,573.22,Undefined
B0CXPDHJCB,,251.36,Undefined
B0CYBKM3W3,,2957.73,Undefined
B0CZLK84H6,,905.89,Undefined
B0CTK9218J,,4585.51,Undefined
B0CXLWH2BB,,8652.37,Undefined
B0D1TF881F,,2524.18,Undefined
B0CZXMQ62T,,18.03,Undefined
B0CX56HKY8,,66997.66,Undefined
B0CX4T5JN2,,98678.8,Undefined
B0D1CPQD19,,30756.03,Undefined
B0D1M1VD54,,,Undefined
B0CWGP4Y1B,,491.61,Undefined
B0CT5MTSWL,,697.73,Undefined
B0D17LKVRM,,681.72,Undefined
B0CZDJFKPW,,1494.5,Undefined
B0D12B77DB,,220.44,Undefined
B0D1KDS623,,2961.53,Undefined
B0CXHBF1N5,,1179.87,Undefined
B0D12T2GBM,,3441.28,Undefined
B0D1R7HJSK,,983.22,Undefined
B0CX8P7BTK,,1756.47,Undefined
B0CX12N497,,13088.09,Undefined
B0CXDD6KLK,,3090.42,Undefined
B0D1QZ87W7,,16.39,Undefined
B0CYWHCW1G,,898.77,Undefined
B0CYCHSH83,,1524.19,Undefined
B0CX8YWBZ2,,307.26,Undefined
B0CY21SG8N,,284.01,Undefined
B0CYGJBCPY,,2550.61,Undefined
B0CX4ZMXB8,,63922.66,Undefined
B0CXDZJLRH,,431.62,Undefined
B0CXDY5JVK,,268.77,Undefined
B0CXXN9HPQ,,4.01,Undefined
B0D1C9CCT9,,12.98,Undefined
B0D1KJYL6V,,879.74,Undefined
B0CW2PZGBX,,46719.91,Undefined
B0CWGVMCJR,,8966.65,Undefined
B0CWGVGS99,,8742.74,Undefined
B0CX13T9PB,,37051.15,Undefined
B0CYNZR6SH,,22.79,Undefined
B0D1KCDR41,,2962.24,Undefined
B0CTQ3X9VR,,274.26,Undefined
B0CY7R5RJN,,737.42,Undefined
B0CYP12DQF,,1015.25,Undefined
B0CXHJ9W85,,650.98,Undefined
B0CW1TQVFX,,1092.8,Undefined
B0CWSPSCSJ,,2638.31,Undefined
B0CZD6YRGV,,5274.01,Undefined
B0CXDYD158,,803.14,Undefined
B0CZ6BCJHF,,755.67,Undefined
B0D17H65KT,,3020.09,Undefined
B0D17GTPHF,,1048.77,Undefined
B0D12BTWLF,,2257.14,Undefined
B0CZ4CYGY9,,151.16,Undefined
B0D1FMMZZY,,20963.15,Undefined
B0CXDZMC36,,1699.83,Undefined
B0CNQ7RY45,,16453.64,Undefined
B0CYBWR676,,,Undefined
B0CTQ3CLJC,,623.73,Undefined
B0CXF19415,,1636.68,Undefined
B0CXCXVK49,,1554.6,Undefined
B0D11JN6WN,,4260.64,Undefined
B0D1CCL3ND,,1389.62,Undefined
B0CXDZBQTH,,1699.74,Undefined
B0CZ8DVXBV,,5378.64,Undefined
B0CYT54XC2,,2446.46,Undefined
B0CX4ZN73Z,,273.0,Undefined
B0CX58ZJS6,,325.38,Undefined
B0CW12SGFL,,1388.67,Undefined
B0CWVJPM3H,,5309.41,Undefined
B0D1811CPS,,29.5,Undefined
B0D14BJW2T,,76.69,Undefined
B0CRR466TS,,6894.9,Undefined
B0D1BHP9V3,,5899.34,Undefined
B0D12WP37V,,107.37,Undefined
B0D14NQ7BJ,,212.35,Undefined
B0CWVJ2LRN,,1278.19,Undefined
B0D1FV6GPB,,22477.62,Undefined
B0CX8ST4D3,,6566.52,Undefined
B0D1N2BK92,,4424.21,Undefined
B0CXDNL4CY,,918.8,Undefined
B0CXD97HWH,,894.06,Undefined
B0CVWZ2SMP,,74.51,Undefined
B0CYG18QRF,,10058.38,Undefined
B0CY292B1Q,,276.66,Undefined
B0CYZN843K,,13.44,Undefined
B0CYWDXQ72,,5981.03,Undefined
B0D1MM66H2,,16.39,Undefined
B0CY98DPBQ,,16860.98,Undefined
B0CW371N72,,3880.43,Undefined
B0CX19B4H4,,12.89,Undefined
B0D1DJ8GMK,,283.83,Undefined
B0D1LMQDF7,,123.93,Undefined
B0CWL3WBGG,,164.08,Undefined
B0CW8XJDQM,,374.36,Undefined
B0CW1XGTH6,,2985.88,Undefined
B0CWP8YRNP,,23769.37,Undefined
B0CX7X4R6Z,,4171.99,Undefined
B0CX816WNN,,3861.16,Undefined
B0CX86XKWQ,,3992.7,Undefined
B0CWP8RLZD,,119544.94,Undefined
B0CW54C955,,26830.93,Undefined
B0CX7NCV7L,,4186.86,Undefined
B0CX1HYM3D,,1495.3,Undefined
B0D1KBLW99,,3178.08,Undefined
B0D1K9YM3P,,542.66,Undefined
B0CXS5KG8L,,38687.59,Undefined
B0CW5VD71M,,,Undefined
B0CVVHC1Z5,,1878.96,Undefined
B0CJJHFDWR,,11358.53,Undefined
B0CVX9ZLL6,,2.62,Undefined
B0CWXL3ZN3,,3827.2,Undefined
B0CWNZX5VR,,1258.92,Undefined
B0D1C9XRTT,,88.49,Undefined
B0CZ6PJ126,,53.19,Undefined
B0D1DJQ648,,573.22,Undefined
B0CZCNHNJR,,18014.37,Undefined
B0CY1RQZ38,,25361.85,Undefined
B0CX84H1KQ,,4119.07,Undefined
B0CYL38J1R,,413.41,Undefined
B0CYGT3DN4,,400.95,Undefined
B0CY52TK2H,,110.18,Undefined
B0D17QR41T,,2560.16,Undefined
B0D11P2746,,5724.69,Undefined
B0D1H5G2MW,,1187.19,Undefined
B0D1GW99FT,,331.84,Undefined
B0D1GS7P5M,,16059.32,Undefined
B0CY1X62P7,,9613.06,Undefined
B0CY5RB88V,,986.37,Undefined
B0CT8XCQ7G,,4484.93,Undefined
B0D1GCPRJH,,2270.72,Undefined
B0D1GC9TN6,,82352.42,Undefined
B0CY5HGQPM,,877.42,Undefined
B0CXSXN4LF,,999.61,Undefined
B0CW8MKVYX,,11464.96,Undefined
B0CWL8RQPN,,116.12,Undefined
B0CXQ1R3SD,,99000.16,Undefined
B0CQG2VTQD,,9756.04,Undefined
B0CWRLM3YC,,2104.49,Undefined
B0CWL139TR,,201.89,Undefined
B0CWX34RH9,,295.3,Undefined
B0CXSYJV9N,,380.57,Undefined
B0D1FTMBTT,,3549.58,Undefined
B0D1DMV53V,,0.0,Undefined
B0CX4YK7CC,,766.53,Undefined
B0CT57F38H,,3017.37,Undefined
B0CYWW9MJN,,288019.04,Undefined
B0CY24M429,,29.37,Undefined
B0CYBW8361,,14629.71,Undefined
B0CYFZSJ1Y,,3311.21,Undefined
B0D1DKCFM7,,106.19,Undefined
B0CW56Q4WV,,3029.72,Undefined
B0CXX7TJH9,,153.99,Undefined
B0CWH4YTNM,,1703.83,Undefined
B0D14PHC3X,,,Undefined
B0CW9R2GWX,,1196.8,Undefined
B0CZNNRPNY,,851.72,Undefined
B0CXSLY13L,,430.61,Undefined
B0D1CCH3YR,,47497.28,Undefined
B0D1CBTB3W,,2542.02,Undefined
B0D1C97LW8,,4730.39,Undefined
B0CYZN1682,,20.28,Undefined
B0CVXYNQVS,,13383.35,Undefined
B0CWL6QVBH,,73.44,Undefined
B0CWKYDQMX,,33.06,Undefined
B0CYC13GW1,,53371.16,Undefined
B0CTQ41BB7,,399.45,Undefined
B0CY1Z44H9,,616.23,Undefined
B0CY1WPHL3,,629.52,Undefined
B0CYZHQ7HZ,,,Undefined
B0CX198JFR,,2199.54,Undefined
B0CX13LXYN,,2072.18,Undefined
B0D1BZ7GDH,,33036.32,Undefined
B0CYC8S737,,11005.32,Undefined
B0CWV3XQ4V,,1495.61,Undefined
B0CZLKJTPP,,43484.14,Undefined
